time,open,high,low,close,volume
2023-01-31 13:40:00,97.72,97.765,97.66,97.75,123731
2023-01-31 13:35:00,97.69,97.7485,97.66,97.725,174619
2023-01-31 13:30:00,97.6099,97.72,97.59,97.685,146471
2023-01-31 13:25:00,97.805,97.84,97.59,97.6099,264399
2023-01-31 13:20:00,97.905,97.91,97.79,97.8011,184180
2023-01-31 13:15:00,97.94,97.94,97.85,97.905,94588
2023-01-31 13:10:00,97.98,98.0165,97.91,97.93,100074
2023-01-31 13:05:00,98.0,98.055,97.955,97.98,123291
2023-01-31 13:00:00,97.945,98.03,97.89,98.01,153658
2023-01-31 12:55:00,97.96,98.0,97.84,97.945,138442
2023-01-31 12:50:00,97.9765,98.025,97.96,97.96,204202
2023-01-31 12:45:00,97.9,97.99,97.88,97.975,159772
2023-01-31 12:40:00,97.72,97.905,97.7,97.905,138089
2023-01-31 12:35:00,97.805,97.8175,97.62,97.725,150170
2023-01-31 12:30:00,97.8001,97.86,97.77,97.8,156445
2023-01-31 12:25:00,97.79,97.81,97.73,97.8076,178614
2023-01-31 12:20:00,97.68,97.84,97.66,97.7998,292422
2023-01-31 12:15:00,97.69,97.7099,97.6088,97.68,216089
2023-01-31 12:10:00,97.675,97.7,97.55,97.685,153278
2023-01-31 12:05:00,97.66,97.6859,97.52,97.675,175926
2023-01-31 12:00:00,97.685,97.71,97.6225,97.655,148474
2023-01-31 11:55:00,97.67,97.72,97.62,97.69,215777
2023-01-31 11:50:00,97.69,97.71,97.58,97.6618,308830
2023-01-31 11:45:00,97.785,97.8,97.65,97.69,189825
2023-01-31 11:40:00,97.615,97.82,97.6118,97.786,243094
2023-01-31 11:35:00,97.68,97.71,97.6,97.62,215269
2023-01-31 11:30:00,97.68,97.71,97.575,97.685,156677
2023-01-31 11:25:00,97.68,97.71,97.615,97.675,204184
2023-01-31 11:20:00,97.63,97.7,97.58,97.69,171021
2023-01-31 11:15:00,97.68,97.705,97.565,97.63,151169
2023-01-31 11:10:00,97.67,97.72,97.57,97.68,158684
2023-01-31 11:05:00,97.58,97.74,97.57,97.67,229722
2023-01-31 11:00:00,97.56,97.73,97.5,97.58,178250
2023-01-31 10:55:00,97.66,97.69,97.4099,97.55,253933
2023-01-31 10:50:00,97.75,97.8091,97.505,97.66,251786
2023-01-31 10:45:00,97.646,97.741,97.505,97.7369,252608
2023-01-31 10:40:00,97.655,97.67,97.55,97.65,195969
2023-01-31 10:35:00,97.62,97.72,97.51,97.655,309894
2023-01-31 10:30:00,97.5,97.67,97.3985,97.61,300696
2023-01-31 10:25:00,97.56,97.68,97.37,97.495,306101
2023-01-31 10:20:00,97.68,97.75,97.48,97.56,207445
2023-01-31 10:15:00,97.27,97.74,97.21,97.71,240560
2023-01-31 10:10:00,97.295,97.66,97.1638,97.27,301516
2023-01-31 10:05:00,97.24,97.48,97.21,97.28,281208
2023-01-31 10:00:00,97.48,97.7,97.18,97.2245,291650
2023-01-31 09:55:00,97.53,97.68,97.29,97.47,287841
2023-01-31 09:50:00,97.27,97.67,97.13,97.525,432676
2023-01-31 09:45:00,97.16,97.61,97.01,97.28,387384
2023-01-31 09:40:00,97.29,97.42,97.08,97.15,469461
2023-01-31 09:35:00,96.87,97.44,96.82,97.28,876839
2023-01-31 09:30:00,97.26,97.27,96.5,96.9,44037
2023-01-31 09:25:00,97.31,97.32,97.25,97.31,2766
2023-01-31 09:20:00,97.31,97.34,97.23,97.29,7586
2023-01-31 09:15:00,97.45,97.45,97.4399,97.45,3442
2023-01-31 09:10:00,97.5098,97.5098,97.4,97.4799,3575
2023-01-31 09:05:00,97.48,97.53,97.44,97.44,5674
2023-01-31 09:00:00,97.42,97.49,97.39,97.4,5868
2023-01-31 08:55:00,97.39,97.49,97.33,97.38,12627
2023-01-31 08:50:00,97.39,97.5,97.3,97.49,15008
2023-01-31 08:45:00,97.44,97.45,97.29,97.4,8546
2023-01-31 08:40:00,97.12,97.45,97.04,97.22,7285
2023-01-31 08:35:00,96.88,97.61,96.88,97.06,10618
2023-01-31 08:30:00,96.85,96.85,96.8012,96.8012,832
2023-01-31 08:25:00,96.9098,96.9098,96.8,96.87,1561
2023-01-31 08:20:00,96.78,96.87,96.76,96.76,4163
2023-01-31 08:15:00,96.93,96.99,96.76,96.76,8139
2023-01-31 08:10:00,97.099,97.1,96.924,96.924,5350
2023-01-31 08:05:00,96.6903,97.11,96.34,97.1,27347
2023-01-31 08:00:00,97.08,97.08,97.08,97.08,1141
2023-01-31 07:55:00,97.0,97.0,97.0,97.0,1356
2023-01-31 07:50:00,96.94,97.04,96.94,97.04,55298
2023-01-31 07:45:00,96.73,96.73,96.73,96.73,984
2023-01-31 07:40:00,96.73,96.73,96.73,96.73,396
2023-01-31 07:35:00,96.7,96.72,96.7,96.72,1226
2023-01-31 07:30:00,96.67,96.7,96.67,96.7,2962
2023-01-31 07:25:00,96.69,96.69,96.69,96.69,420
2023-01-31 07:15:00,96.67,96.67,96.67,96.67,1169
2023-01-31 07:10:00,96.7,96.7,96.65,96.65,2201
2023-01-31 07:05:00,96.75,96.81,96.7,96.72,6329
2023-01-31 07:00:00,96.75,96.75,96.68,96.7,3411
2023-01-31 06:55:00,96.6,96.72,96.6,96.69,1269
2023-01-31 06:50:00,96.64,96.64,96.64,96.64,159
2023-01-31 06:45:00,96.63,96.63,96.61,96.62,1017
2023-01-31 06:40:00,96.42,96.62,96.42,96.62,1830
2023-01-31 06:35:00,96.36,96.39,96.36,96.39,300
2023-01-31 06:30:00,96.4,96.4,96.4,96.4,201
2023-01-31 06:15:00,96.4,96.44,96.4,96.44,748
2023-01-31 06:05:00,96.49,96.49,96.49,96.49,674
2023-01-31 05:50:00,96.35,96.47,96.35,96.47,1074
2023-01-31 05:45:00,96.35,96.35,96.32,96.32,3415
2023-01-31 05:40:00,96.48,96.48,96.42,96.42,760
2023-01-31 05:30:00,96.47,96.47,96.47,96.47,946
2023-01-31 05:25:00,96.64,96.64,96.62,96.62,656
2023-01-31 05:20:00,96.64,96.64,96.64,96.64,592
2023-01-31 05:15:00,96.54,96.54,96.47,96.47,4155
2023-01-31 05:10:00,96.56,96.56,96.53,96.53,499
2023-01-31 05:05:00,96.58,96.58,96.58,96.58,472
2023-01-31 05:00:00,96.6,96.6,96.6,96.6,200
2023-01-31 04:50:00,96.65,96.65,96.65,96.65,450
2023-01-31 04:40:00,96.61,96.61,96.58,96.58,1082
2023-01-31 04:30:00,96.6,96.6,96.56,96.6,1498
2023-01-31 04:20:00,96.55,96.56,96.55,96.56,852
2023-01-31 04:15:00,96.58,96.58,96.57,96.57,536
2023-01-31 04:05:00,97.1,97.1,96.42,96.72,3209
2023-01-30 20:00:00,97.17,97.23,97.17,97.2,1969
2023-01-30 19:45:00,97.24,97.24,97.24,97.24,247
2023-01-30 19:40:00,97.14,97.2,97.14,97.2,1939
2023-01-30 19:35:00,97.18,97.18,97.15,97.15,390
2023-01-30 19:30:00,97.08,97.08,97.08,97.08,823
2023-01-30 19:25:00,97.08,97.08,97.08,97.08,383
2023-01-30 19:20:00,97.1,97.1,97.1,97.1,261
2023-01-30 19:15:00,97.21,97.21,97.08,97.08,885
2023-01-30 19:10:00,97.21,97.21,97.16,97.16,971
2023-01-30 19:05:00,97.28,97.28,97.21,97.21,1205
2023-01-30 19:00:00,97.27,97.27,97.23,97.23,489
2023-01-30 18:55:00,97.29,97.33,97.29,97.33,1627
2023-01-30 18:50:00,97.21,97.25,97.21,97.25,954
2023-01-30 18:45:00,97.24,97.25,97.24,97.25,779
2023-01-30 18:40:00,97.1,97.3,97.1,97.29,3705
2023-01-30 18:35:00,97.15,97.21,97.1,97.1,702
2023-01-30 18:30:00,97.14,97.22,97.14,97.22,482
2023-01-30 18:25:00,97.13,97.22,97.13,97.21,1021
2023-01-30 18:20:00,97.21,97.21,97.12,97.12,392
2023-01-30 18:15:00,97.17,97.17,97.07,97.07,2311
2023-01-30 18:05:00,97.1,97.27,97.04,97.04,4481
2023-01-30 17:55:00,97.0992,97.0992,97.05,97.05,433
2023-01-30 17:40:00,97.04,97.1,97.04,97.1,382
2023-01-30 17:35:00,97.21,97.21,97.1,97.1,574
2023-01-30 17:30:00,97.23,97.23,97.23,97.23,260
2023-01-30 17:25:00,96.94,96.94,96.94,96.94,144004
2023-01-30 17:15:00,97.52,97.52,97.17,97.2,52564
2023-01-30 17:10:00,97.1796,97.1796,97.1796,97.1796,10046
2023-01-30 17:05:00,97.18,97.18,97.18,97.18,158
2023-01-30 17:00:00,97.1779,97.1779,97.1779,97.1779,112
2023-01-30 16:55:00,97.14,97.14,97.14,97.14,276
2023-01-30 16:50:00,97.17,97.25,97.15,97.18,1135
2023-01-30 16:45:00,97.16,97.16,97.15,97.15,816
2023-01-30 16:40:00,97.23,97.23,97.21,97.21,2829
2023-01-30 16:35:00,97.25,97.3,97.2201,97.24,3568
2023-01-30 16:30:00,97.14,97.21,97.14,97.21,10177
2023-01-30 16:25:00,97.14,97.2,97.09,97.16,4091
2023-01-30 16:20:00,97.04,97.1486,97.04,97.12,1738
2023-01-30 16:15:00,97.16,97.16,96.94,97.12,24824
2023-01-30 16:10:00,97.0899,97.16,96.94,97.16,60890
2023-01-30 16:05:00,96.94,97.12,96.94,97.08,2258036
2023-01-30 16:00:00,97.02,97.03,96.83,96.96,1370889
2023-01-30 15:55:00,97.02,97.141,96.9,97.02,765423
2023-01-30 15:50:00,97.065,97.18,96.93,97.02,396212
2023-01-30 15:45:00,97.15,97.19,97.015,97.065,288493
2023-01-30 15:40:00,97.035,97.2,97.01,97.145,292271
2023-01-30 15:35:00,96.975,97.11,96.89,97.03,323056
2023-01-30 15:30:00,96.9,97.0368,96.855,96.9762,289706
2023-01-30 15:25:00,97.04,97.08,96.8967,96.8992,330641
2023-01-30 15:20:00,96.9,97.04,96.835,97.04,260030
2023-01-30 15:15:00,97.06,97.06,96.895,96.9,413180
2023-01-30 15:10:00,97.24,97.24,97.03,97.06,608723
2023-01-30 15:05:00,97.14,97.33,97.11,97.24,205937
2023-01-30 15:00:00,97.1,97.17,96.9928,97.135,181865
2023-01-30 14:55:00,97.125,97.16,97.05,97.105,151669
2023-01-30 14:50:00,97.089,97.14,97.07,97.13,233437
2023-01-30 14:45:00,97.13,97.13,96.99,97.09,166561
2023-01-30 14:40:00,97.175,97.225,97.07,97.13,135114
2023-01-30 14:35:00,97.185,97.2973,97.13,97.17,133535
2023-01-30 14:30:00,97.25,97.28,97.19,97.19,136037
2023-01-30 14:25:00,97.285,97.315,97.2,97.25,119934
2023-01-30 14:20:00,97.38,97.415,97.2,97.28,133474
2023-01-30 14:15:00,97.325,97.415,97.29,97.385,116961
2023-01-30 14:10:00,97.52,97.5353,97.32,97.3282,116544
2023-01-30 14:05:00,97.41,97.56,97.3301,97.53,182112
2023-01-30 14:00:00,97.3,97.42,97.24,97.42,259601
2023-01-30 13:55:00,97.285,97.31,97.19,97.31,147631
2023-01-30 13:50:00,97.18,97.29,97.12,97.28,165899
2023-01-30 13:45:00,97.29,97.305,97.04,97.185,234103
2023-01-30 13:40:00,97.345,97.39,97.28,97.28,99232
2023-01-30 13:35:00,97.52,97.52,97.27,97.34,183654
2023-01-30 13:30:00,97.6,97.64,97.48,97.52,160914
2023-01-30 13:25:00,97.51,97.62,97.51,97.6,240166
2023-01-30 13:20:00,97.33,97.58,97.28,97.52,265011
2023-01-30 13:15:00,97.265,97.36,97.245,97.335,112535
2023-01-30 13:10:00,97.24,97.3201,97.2232,97.2615,98480
2023-01-30 13:05:00,97.24,97.245,97.07,97.236,191692
2023-01-30 13:00:00,97.235,97.34,97.18,97.23,158347
2023-01-30 12:55:00,97.13,97.3,97.0,97.235,270894
2023-01-30 12:50:00,97.23,97.24,97.095,97.14,218863
2023-01-30 12:45:00,97.245,97.32,97.19,97.23,152960
2023-01-30 12:40:00,97.33,97.3492,97.19,97.24,162716
2023-01-30 12:35:00,97.45,97.47,97.3,97.33,158257
2023-01-30 12:30:00,97.48,97.5,97.235,97.45,131240
2023-01-30 12:25:00,97.41,97.48,97.33,97.4715,142501
2023-01-30 12:20:00,97.62,97.625,97.34,97.41,122857
2023-01-30 12:15:00,97.52,97.62,97.47,97.62,118326
2023-01-30 12:10:00,97.55,97.625,97.5,97.525,140459
2023-01-30 12:05:00,97.665,97.665,97.52,97.56,184097
2023-01-30 12:00:00,97.2,97.66,97.08,97.66,229506
2023-01-30 11:55:00,97.25,97.33,97.19,97.2,160520
2023-01-30 11:50:00,97.26,97.375,97.13,97.24,260455
2023-01-30 11:45:00,97.2924,97.38,97.24,97.265,217896
2023-01-30 11:40:00,97.34,97.42,97.25,97.3,277349
2023-01-30 11:35:00,97.22,97.43,97.22,97.347,199619
2023-01-30 11:30:00,97.2419,97.2595,97.02,97.22,215554
2023-01-30 11:25:00,97.195,97.35,97.16,97.25,167869
2023-01-30 11:20:00,97.11,97.32,97.09,97.1901,154201
2023-01-30 11:15:00,97.13,97.3488,97.11,97.12,213417
2023-01-30 11:10:00,96.97,97.13,96.94,97.12,149801
2023-01-30 11:05:00,97.04,97.11,96.955,96.98,189161
2023-01-30 11:00:00,96.82,97.11,96.81,97.05,185973
2023-01-30 10:55:00,96.9,96.91,96.68,96.83,233393
2023-01-30 10:50:00,96.5612,96.92,96.48,96.91,417360
2023-01-30 10:45:00,96.65,96.67,96.395,96.565,392094
2023-01-30 10:40:00,97.0892,97.16,96.63,96.65,405078
2023-01-30 10:35:00,97.325,97.325,97.01,97.09,260550
2023-01-30 10:30:00,97.47,97.54,97.15,97.315,291868
2023-01-30 10:25:00,97.65,97.74,97.435,97.48,256776
2023-01-30 10:20:00,97.74,97.86,97.49,97.66,366356
2023-01-30 10:15:00,97.945,97.99,97.66,97.725,224599
2023-01-30 10:10:00,98.15,98.1999,97.89,97.96,274776
2023-01-30 10:05:00,98.18,98.29,98.0,98.145,356129
2023-01-30 10:00:00,97.55,98.25,97.5,98.18,399913
2023-01-30 09:55:00,97.86,98.0229,97.53,97.545,356506
2023-01-30 09:50:00,97.63,97.96,97.6,97.8547,450922
2023-01-30 09:45:00,97.63,97.75,97.36,97.635,629537
2023-01-30 09:40:00,97.04,97.64,97.02,97.625,560297
2023-01-30 09:35:00,97.48,97.56,97.02,97.0367,1416669
2023-01-30 09:30:00,98.01,98.1028,97.38,97.44,66998
2023-01-30 09:25:00,97.9,98.1092,97.81,98.1092,10144
2023-01-30 09:20:00,98.09,98.09,97.9,97.9,12511
2023-01-30 09:15:00,98.1,98.1098,98.0221,98.07,3235
2023-01-30 09:10:00,98.11,98.14,98.02,98.09,9217
2023-01-30 09:05:00,98.11,98.22,98.06,98.06,8090
2023-01-30 09:00:00,98.11,98.19,98.11,98.11,8127
2023-01-30 08:55:00,98.02,98.19,98.02,98.04,1916
2023-01-30 08:50:00,98.01,98.03,98.01,98.03,2067
2023-01-30 08:45:00,97.82,98.0,97.8,98.0,16940
2023-01-30 08:40:00,98.05,98.05,97.82,97.83,8737
2023-01-30 08:35:00,97.98,98.0805,97.95,98.02,15904
2023-01-30 08:30:00,98.02,98.1275,97.95,98.0868,17302
2023-01-30 08:25:00,98.152,98.17,98.0,98.0,7121
2023-01-30 08:20:00,98.11,98.17,98.05,98.0701,11604
2023-01-30 08:15:00,98.14,98.22,98.13,98.22,8216
2023-01-30 08:10:00,98.14,98.18,98.11,98.18,7604
2023-01-30 08:05:00,98.1593,99.19,98.0,98.11,53594
2023-01-30 08:00:00,98.13,98.2,98.13,98.15,3673
2023-01-30 07:55:00,98.17,98.17,98.07,98.07,6008
2023-01-30 07:50:00,98.1,98.1,98.03,98.09,2214
2023-01-30 07:45:00,98.04,98.04,98.04,98.04,506
2023-01-30 07:40:00,98.01,98.04,98.01,98.01,3153
2023-01-30 07:35:00,98.17,98.18,98.01,98.09,4499
2023-01-30 07:30:00,98.11,98.15,98.11,98.15,2324
2023-01-30 07:25:00,98.15,98.15,98.1,98.14,3331
2023-01-30 07:20:00,98.05,98.33,98.05,98.1,15688
2023-01-30 07:15:00,98.05,98.05,98.05,98.05,1000
2023-01-30 07:10:00,98.1,98.2,98.0,98.08,5864
2023-01-30 07:05:00,98.08,98.23,98.08,98.23,5277
2023-01-30 07:00:00,98.04,98.06,98.04,98.06,1111
2023-01-30 06:50:00,98.2,98.21,98.04,98.07,2709
2023-01-30 06:45:00,97.88,97.88,97.88,97.88,350
2023-01-30 06:35:00,97.96,97.96,97.81,97.81,2649
2023-01-30 06:30:00,97.96,97.96,97.96,97.96,490
2023-01-30 06:25:00,98.01,98.01,97.96,98.01,4840
2023-01-30 06:20:00,98.01,98.01,98.01,98.01,221
2023-01-30 06:15:00,98.05,98.05,98.01,98.01,1434
2023-01-30 06:10:00,98.13,98.13,98.13,98.13,143
2023-01-30 06:05:00,98.05,98.06,98.03,98.03,1500
2023-01-30 06:00:00,98.04,98.04,98.03,98.04,1054
2023-01-30 05:50:00,98.16,98.16,98.16,98.16,356
2023-01-30 05:40:00,98.1,98.14,98.1,98.14,1332
2023-01-30 05:35:00,98.03,98.07,98.03,98.07,678
2023-01-30 05:30:00,98.03,98.03,98.03,98.03,146
2023-01-30 05:25:00,98.08,98.08,98.08,98.08,218
2023-01-30 05:20:00,98.05,98.05,98.01,98.01,798
2023-01-30 05:15:00,98.08,98.08,98.08,98.08,151
2023-01-30 05:05:00,98.13,98.13,98.1,98.1,1085
2023-01-30 04:50:00,98.19,98.2,98.19,98.2,702
2023-01-30 04:45:00,98.04,98.1,98.04,98.1,866
2023-01-30 04:40:00,98.16,98.16,98.06,98.13,1780
2023-01-30 04:35:00,98.3,98.3,98.21,98.21,425
2023-01-30 04:30:00,98.38,98.38,98.38,98.38,630
2023-01-30 04:25:00,98.39,98.4,98.39,98.4,444
2023-01-30 04:20:00,98.38,98.38,98.38,98.38,331
2023-01-30 04:15:00,98.28,98.28,98.28,98.28,231
2023-01-30 04:10:00,98.33,98.33,98.28,98.32,4549
2023-01-30 04:05:00,98.62,99.38,98.35,98.35,5583
2023-01-27 20:00:00,99.36,99.37,99.35,99.35,1738
2023-01-27 19:55:00,99.36,99.36,99.36,99.36,503
2023-01-27 19:50:00,99.37,99.37,99.36,99.36,678
2023-01-27 19:45:00,99.38,99.38,99.38,99.38,318
2023-01-27 19:40:00,99.33,99.37,99.33,99.37,2590
2023-01-27 19:35:00,99.3101,99.3101,99.31,99.31,643
2023-01-27 19:30:00,99.31,99.33,99.31,99.33,400
2023-01-27 19:25:00,99.33,99.33,99.31,99.31,204
2023-01-27 19:20:00,99.31,99.31,99.31,99.31,154
2023-01-27 19:15:00,99.31,99.37,99.31,99.37,361
2023-01-27 19:10:00,99.3,99.31,99.3,99.31,1070
2023-01-27 19:00:00,99.3,99.3,99.3,99.3,333
2023-01-27 18:55:00,99.33,99.33,99.31,99.31,621
2023-01-27 18:50:00,99.31,99.33,99.31,99.33,484
2023-01-27 18:35:00,99.33,99.33,99.33,99.33,269
2023-01-27 18:30:00,99.31,99.31,99.31,99.31,284
2023-01-27 18:25:00,99.36,99.36,99.36,99.36,332
2023-01-27 18:20:00,99.33,99.33,99.33,99.33,209
2023-01-27 18:10:00,99.33,99.33,99.33,99.33,138
2023-01-27 18:05:00,99.31,99.33,99.31,99.33,1049
2023-01-27 18:00:00,99.32,99.32,99.3,99.3,2112
2023-01-27 17:55:00,99.33,99.33,99.33,99.33,891
2023-01-27 17:50:00,99.37,99.37,99.37,99.37,191
2023-01-27 17:45:00,99.3689,99.3689,99.33,99.35,2220
2023-01-27 17:40:00,99.3,99.3,99.3,99.3,134
2023-01-27 17:35:00,99.37,99.37,99.3104,99.3104,948
2023-01-27 17:25:00,99.31,99.31,99.31,99.31,362
2023-01-27 17:20:00,99.32,99.32,99.32,99.32,340
2023-01-27 17:15:00,99.31,99.31,99.31,99.31,241
2023-01-27 17:10:00,99.33,99.33,99.31,99.32,646
2023-01-27 17:05:00,99.31,99.35,99.31,99.32,1733
2023-01-27 17:00:00,99.31,99.35,99.31,99.35,3105
2023-01-27 16:55:00,99.36,99.53,99.34,99.39,2765
2023-01-27 16:50:00,99.35,99.35,99.31,99.31,725
2023-01-27 16:45:00,99.3,99.3,99.3,99.3,1495
2023-01-27 16:40:00,99.35,99.36,99.35,99.36,491
2023-01-27 16:35:00,99.3498,99.39,99.34,99.39,5582
2023-01-27 16:30:00,99.26,99.32,99.26,99.32,4847
2023-01-27 16:25:00,99.35,99.37,99.31,99.32,62386
2023-01-27 16:20:00,99.37,99.37,99.35,99.35,12634
2023-01-27 16:15:00,99.31,99.38,99.31,99.36,19688
2023-01-27 16:10:00,99.32,99.37,99.25,99.32,61579
2023-01-27 16:05:00,99.37,99.44,99.31,99.37,944107
2023-01-27 16:00:00,99.4975,99.4975,99.29,99.38,1638779
2023-01-27 15:55:00,99.77,99.83,99.27,99.49,975774
2023-01-27 15:50:00,99.9,99.91,99.645,99.7654,500528
2023-01-27 15:45:00,100.09,100.15,99.855,99.9,451560
2023-01-27 15:40:00,99.98,100.095,99.9564,100.0901,400526
2023-01-27 15:35:00,99.97,100.025,99.9,99.9869,302623
2023-01-27 15:30:00,99.79,99.98,99.76,99.98,274070
2023-01-27 15:25:00,99.79,99.83,99.615,99.78,373112
2023-01-27 15:20:00,99.86,99.935,99.73,99.78,325928
2023-01-27 15:15:00,100.09,100.11,99.85,99.8525,279180
2023-01-27 15:10:00,99.9675,100.115,99.9,100.08,340183
2023-01-27 15:05:00,99.89,100.02,99.89,99.9601,253674
2023-01-27 15:00:00,99.82,99.9499,99.81,99.89,224031
2023-01-27 14:55:00,99.745,99.82,99.7292,99.815,221580
2023-01-27 14:50:00,99.6,99.7575,99.585,99.7499,199683
2023-01-27 14:45:00,99.6925,99.71,99.5791,99.59,178985
2023-01-27 14:40:00,99.665,99.82,99.6577,99.6904,276654
2023-01-27 14:35:00,99.84,99.9299,99.66,99.667,371160
2023-01-27 14:30:00,100.1001,100.11,99.83,99.84,243681
2023-01-27 14:25:00,100.25,100.29,100.05,100.105,210495
2023-01-27 14:20:00,100.1358,100.32,100.12,100.255,314185
2023-01-27 14:15:00,99.98,100.2,99.9701,100.14,549579
2023-01-27 14:10:00,99.87,99.99,99.84,99.99,436892
2023-01-27 14:05:00,99.83,99.889,99.72,99.86,297613
2023-01-27 14:00:00,99.735,99.85,99.73,99.83,257168
2023-01-27 13:55:00,99.76,99.7781,99.705,99.7326,183300
2023-01-27 13:50:00,99.625,99.825,99.6,99.765,249088
2023-01-27 13:45:00,99.77,99.7999,99.55,99.62,280389
2023-01-27 13:40:00,99.64,99.83,99.62,99.76,410438
2023-01-27 13:35:00,99.5,99.645,99.5,99.64,468010
2023-01-27 13:30:00,99.38,99.5418,99.37,99.51,332364
2023-01-27 13:25:00,99.135,99.4,99.12,99.38,291355
2023-01-27 13:20:00,99.06,99.18,99.02,99.135,529840
2023-01-27 13:15:00,99.025,99.077,98.955,99.06,215922
2023-01-27 13:10:00,99.2969,99.3,99.01,99.025,234399
2023-01-27 13:05:00,99.28,99.3652,99.15,99.295,223526
2023-01-27 13:00:00,99.475,99.49,99.2825,99.29,146454
2023-01-27 12:55:00,99.38,99.555,99.35,99.48,218791
2023-01-27 12:50:00,99.3723,99.4,99.3199,99.39,142126
2023-01-27 12:45:00,99.63,99.66,99.38,99.38,330083
2023-01-27 12:40:00,99.48,99.68,99.4731,99.635,395526
2023-01-27 12:35:00,99.355,99.48,99.32,99.48,278488
2023-01-27 12:30:00,99.319,99.44,99.25,99.35,269182
2023-01-27 12:25:00,99.375,99.38,99.25,99.315,240413
2023-01-27 12:20:00,99.28,99.39,99.27,99.37,264497
2023-01-27 12:15:00,99.235,99.32,99.13,99.28,248179
2023-01-27 12:10:00,99.27,99.385,99.22,99.24,190093
2023-01-27 12:05:00,99.4291,99.51,99.23,99.27,399662
2023-01-27 12:00:00,99.29,99.47,99.29,99.4299,234190
2023-01-27 11:55:00,99.1788,99.33,99.17,99.29,232855
2023-01-27 11:50:00,99.0,99.19,98.9328,99.18,181933
2023-01-27 11:45:00,98.9,99.09,98.89,99.0,238024
2023-01-27 11:40:00,99.01,99.05,98.82,98.88,187320
2023-01-27 11:35:00,98.9,99.045,98.85,99.015,238653
2023-01-27 11:30:00,98.905,98.94,98.81,98.9,208410
2023-01-27 11:25:00,98.9313,99.05,98.89,98.9,234417
2023-01-27 11:20:00,98.77,98.97,98.745,98.94,267691
2023-01-27 11:15:00,98.525,98.78,98.49,98.765,280462
2023-01-27 11:10:00,98.57,98.57,98.37,98.52,355807
2023-01-27 11:05:00,98.3,98.58,98.24,98.58,310200
2023-01-27 11:00:00,98.55,98.55,98.29,98.305,328891
2023-01-27 10:55:00,98.54,98.63,97.31,98.5526,707844
2023-01-27 10:50:00,98.78,98.7849,98.47,98.55,443090
2023-01-27 10:45:00,98.94,99.0,98.695,98.79,324938
2023-01-27 10:40:00,98.69,99.04,98.65,98.9472,399955
2023-01-27 10:35:00,98.9,99.04,98.685,98.7,571401
2023-01-27 10:30:00,98.89,98.91,98.65,98.9,342297
2023-01-27 10:25:00,99.01,99.04,98.73,98.885,375567
2023-01-27 10:20:00,99.1,99.13,98.9,99.0,394821
2023-01-27 10:15:00,99.34,99.42,99.05,99.095,584219
2023-01-27 10:10:00,99.15,99.3499,99.0581,99.34,528730
2023-01-27 10:05:00,99.04,99.34,98.9,99.1574,760405
2023-01-27 10:00:00,99.01,99.09,98.88,99.03,530892
2023-01-27 09:55:00,98.75,99.07,98.75,99.01,760052
2023-01-27 09:50:00,98.56,98.83,98.56,98.74,494809
2023-01-27 09:45:00,98.82,98.9,98.49,98.55,471136
2023-01-27 09:40:00,98.47,98.85,98.37,98.81,790454
2023-01-27 09:35:00,97.31,98.66,97.31,98.48,1249306
2023-01-27 09:30:00,96.95,97.62,96.95,97.35,62772
2023-01-27 09:25:00,96.9313,96.97,96.9199,96.9199,4718
2023-01-27 09:20:00,96.85,97.07,96.85,96.99,3428
2023-01-27 09:15:00,97.1,97.1,96.91,96.91,6968
2023-01-27 09:10:00,97.08,97.15,97.05,97.11,5380
2023-01-27 09:05:00,97.36,97.36,97.01,97.01,5188
2023-01-27 09:00:00,97.11,97.37,97.0463,97.0463,13420
2023-01-27 08:55:00,97.32,97.32,97.1,97.14,6142
2023-01-27 08:50:00,97.44,97.47,97.22,97.22,3854
2023-01-27 08:45:00,97.5228,97.56,97.3,97.35,15706
2023-01-27 08:40:00,97.28,97.56,97.1,97.56,21696
2023-01-27 08:35:00,97.0,97.27,97.0,97.23,3338
2023-01-27 08:30:00,97.2,97.23,96.85,97.23,19246
2023-01-27 08:25:00,97.16,97.2,97.1,97.15,3080
2023-01-27 08:20:00,97.02,97.29,97.02,97.29,6311
2023-01-27 08:15:00,97.01,97.09,97.0,97.09,1442
2023-01-27 08:10:00,97.0,97.0,96.91,96.91,2950
2023-01-27 08:05:00,97.3402,97.48,96.57,97.14,38157
2023-01-27 08:00:00,97.04,97.16,97.03,97.16,4407
2023-01-27 07:55:00,96.91,96.91,96.9,96.9,1037
2023-01-27 07:50:00,96.94,96.94,96.92,96.92,1400
2023-01-27 07:45:00,96.94,96.98,96.94,96.94,1802
2023-01-27 07:40:00,96.95,96.95,96.94,96.94,1348
2023-01-27 07:35:00,97.0,97.01,96.89,97.0,7045
2023-01-27 07:30:00,97.19,97.19,96.88,97.0,8151
2023-01-27 07:25:00,97.2,97.2,97.16,97.16,1516
2023-01-27 07:20:00,97.34,97.36,97.33,97.33,1912
2023-01-27 07:15:00,97.4,97.4,97.38,97.38,1213
2023-01-27 07:10:00,97.39,97.41,97.38,97.41,3030
2023-01-27 07:05:00,97.35,97.35,97.34,97.34,1976
2023-01-27 07:00:00,97.35,97.35,97.34,97.34,2001
2023-01-27 06:50:00,97.4,97.4,97.4,97.4,2806
